,artist_name,release_date,track_name,track_id,popularity
5865,La Dinastía de Tuzantla Michoacán,2015-08-25,Asi Soy Asi Nací,1GmzNYeq9bQfIu1IKL0Tqp,44
5866,Big Grams,2015-09-25,Fell In the Sun,1qyRvPjbQZbPPwVGtApQ7P,43
5867,Odetta Hartman,2015-10-02,Dreamcatchers,51F9dj6Hc3shNVFNNWi4sx,47
5868,Black Gryph0n,2015-03-14,Fighting Back,0f4L7r1Z1M7HyePMv2g766,45
5869,$uicideBoy$,2015-04-01,Lacombe,22zFFbOJ4udoyGYR7YM9uC,45
5870,Los Rodarte,2015-03-01,Y Me Dijo Eres Tu,2AHpYjJ5seLjktGggmewW6,44
5871,Natural White Noise Relaxation,2015-02-19,"Organic Acoustic White Noise: Nature Sounds as a Healthy, Calming Ambient Sleep Aid Solution",45AdAvQ13AUnJIWjV3v2oV,46
5872,Jill Scott,2015-07-24,Fool's Gold,4Q1grs5HY4n8uDIdoqYHCl,43
5873,'Be More Chill' Ensemble,2015-10-30,The Play,4o2nUT2tP7EIN3j96PIDIW,44
5874,NERO,2015-09-04,Into The Night,5RUN2ZS2P1CxwqafGfzqNh,43
5875,Pleasure P,2015-11-03,Paralyzed,5YeUy9VsgMPGseipgEVv0z,48
5876,Erica Campbell,2015-03-31,I Luh God,5gAPmtYlTAWHhLU6HKDVXa,42
5877,Disclosure,2015-09-25,Jaded,6c4T1Dz9hwK5xat7eh3g8o,51
5878,Kidz Bop Kids,2015-07-10,Centuries,6sthkLucAvMbwQN6BoxuUY,41
5879,CIRCRUSH,2015-03-11,Echo,7hrUR3R2bOkbMS7RgnGGsA,47
5880,The Theorist,2015-12-15,Love Yourself (Piano Arrangement),2jTj1S4K5ocZajDjFFXrTm,48
5881,Marianas Trench,2015-10-23,This Means War,2tEJkaD0GVAhpv0lEDvig3,46
5882,Diddy,2015-12-18,Workin (feat. Travis Scott & Big Sean),6Xxzo80NVZRMNIy3AyWtKC,44
5883,Jauz,2015-10-02,Deeper Love,7n2subz5J0refy5dZG1Rpg,50
5884,Jesús Adrián Romero,2015-01-16,Cerca De Jesús,0Q7q4R43TMx0SGQoe7dHpJ,51
5885,Dropgun,2015-12-21,Together As One - Radio Edit,1VierzHfJLlQhoYM5YlR0M,54
5886,Witt Lowry,2015-09-25,Ladders,1n0LuCXv7u6fFK24qPIbZB,46
5887,Sara Bareilles,2015-11-06,Bad Idea,1xi7L6YU6TRzXgh2rogz1h,45
5888,Randy Travis,2015-04-21,Is It Still Over? - All The Number Ones Version,5LrOeu7a2hWpjkx7B8quGZ,44
5889,IU,2015-10-23,The Shower,6Ig42GJlpNtP77kGIXYZc4,53
5890,Years & Years,2015-06-22,Real,0A2d4khGCCkWJS0SAZNxoP,45
5891,(Sandy) Alex G,2015-10-09,Salt,0Do6VUZUtIBn4kqyA9R1Eq,43
5892,Chon,2015-03-23,Book,0zCbXOPent461dbCEBRQwM,44
5893,Lupe Fiasco,2015-01-20,Prisoner 1 & 2 (feat. Ayesha Jaco),1dx9EdvyNujagtQzgNPPFC,46
5894,Arijit Singh,2015-11-17,Janam Janam,4km0RUkMMFdx8iDuq36o2w,57
5895,Kodak Black,2015-12-26,Boss My Life Up,5aNTrv1Vr3MiEMgNYSMYB3,42
5896,The Hunts,2015-06-09,Make This Leap,0BGM5wPT4L0KNKrf3WsMkn,44
5897,Patrick Doyle,2015-01-01,The Great Secret,0Q1LBZbauAmCZC2mQ6819o,48
5898,The Midnight,2015-11-28,Lost & Found,18QnuOfBATMFLDxfYwSqbX,50
5899,Papadosio,2015-10-02,Epiphany,2r8qCGQx8hQkTdNaMDu0JN,42
5900,Nick Jonas,2015-04-21,Chains - Audien Radio Edit,5Ns5lCnyH4y0QCxjv4cW4g,48
5901,Kodak Black,2015-12-26,"Me, Myself & I",25Q7WJprY0IoVL0c6WvCxn,42
5902,Major Lazer,2015-11-27,Light It Up,3r5cW1Sepzv1lr2xsi3B2Q,45
5903,The Barden Bellas,2015-05-12,Cups (“When I’m Gone”) - Campfire Version,40Et6sz0kPepkCcas9YxR8,46
5904,Mikolai Stroinski,2015-08-26,Commanding The Fury,5RXvFWyBAfhQThqCggHqtJ,50
5905,Montell Jordan,2015-09-25,Let's Ride,3wQUwUopne0hVBDXa44Bki,41
5906,Bizzle,2015-10-23,No Hate (feat. Bumps Inf),4JFHumqDdqiJ8hzazjZT23,42
5907,Point Point,2015-07-24,Life In Grey,51586Bk1HCTnlb2qi1k8g1,46
5908,Dance Gavin Dance,2015-04-10,Lost,6uITo4VXotQMJ9sWvfh5jM,43
5909,Diviners,2015-03-26,Tropic Love,0yxWY5cPaPUpeAoqSIoWfq,54
5910,Ace Hood,2015-01-07,We Don't (feat. Rich Homie Quan),3AiRKwa3MnowdQs9GudrtM,43
5911,Conjunto Amanecer,2015-02-20,Ya Me Voy,4puNx6AJPh9LTUV2yUv4xl,42
5912,Random Forest,2015-10-18,Leaving Safe Places,5atbh6Zl7HLrtu50KNEjAc,48
5913,Jay Burna,2015-09-18,Mood,3Z1DFLnknszdH06k1bcoii,41
5914,Blanca,2015-05-04,Who I Am,5LzQhr1xmjluVGkcR0khbx,43
5915,Heyrocco,2015-06-02,Mom Jeans,65H6IAatAu3YyKGGV46yvY,41
5916,Polographia,2015-12-18,Last - Moonbase Remix,6LVzVrFYJ8VUzLnOkZUbRc,44
5917,Hilary Duff,2015-06-12,My Kind,0FxnKrx0noMmQWusERQ2O7,47
5918,Darius Rucker,2015-03-31,Need You More,17VxSGaO8Jv2wbYJrT8VH9,43
5919,Witt Lowry,2015-09-25,Running from Here,2IX6PHBrnvzFCf8M4U8JbK,46
5920,Joywave,2015-04-14,Now,2UbzSDEYP8eCg5K2a8d3PM,43
5921,Alesso,2015-05-26,All This Love,3ZUEdWfVROkbgOsG53ctme,51
5922,Cameron DeLuca,2015-02-09,Distant Horizon,3o6laTpxkDsb36uLnpAuBr,48
5923,Michael Ray,2015-08-07,Everything in Between,4wOXWrF9Rv9J5RxsN5bez3,42
5924,Raury,2015-10-16,Crystal Express,58l702tcyPKuXe9br3Grdl,49
5925,Daniel Skye,2015-11-11,We Got Us,7kDmuS9vUMDkn7vLr7VJQG,47
5926,Lute,2015-01-01,Still Slummin',7sTxVhWlMVZDqwvjOJfibt,44
5927,Prismo,2015-09-22,Senses,2nmU7n0kM3zLQi86e5x2CH,50
5928,Nathaniel Rateliff & The Night Sweats,2015-01-01,Shake,2oo3y8WpN2sNI3BXAznxMf,44
5929,Enzo,2015-02-28,Silver Sky,2ySQ5XpzsiPn0OkMX7Agw1,49
5930,Patrick Watson,2015-05-11,Love Songs For Robots,3VtlSKbs0IjVeeRV4otHNT,53
5931,Ninja Sex Party,2015-07-17,Samurai Abstinence Patrol,52cW6AzyyVOEIdr1lG7qlZ,44
5932,Justin Bell,2015-03-24,Twin Elms,5DXwCicqdBf9BoxDcHsXUm,46
5933,Chaosnation,2015-08-18,Bellakeo,6x9l1utoncKHLf6I8a8UEg,41
5934,3FOR3,2015-07-24,Keep It 100,1gLKHkyKewWZkBaD6wJmgh,46
5935,Matthew Morrison,2015-07-17,Neverland - Original Broadway Cast Recording,2lEjFyPB30qbxd3bXAQfzz,46
5936,Dirty South,2015-09-03,Find a Way (feat. Rudy),4xRxj8myDxZb85dMeCQGWV,45
5937,Monster High,2015-09-25,Monster High Fright Song,5UKDiwcJsDRalaJBSHoSbZ,48
5938,EARTHGANG,2015-11-05,A.W.O.L.,6cd2tdKT4gvPXbV6dB5zxC,43
5939,St. Vincent,2015-04-06,Teenage Talk,0iKsBFbuFNA9eSGvhuncCJ,45
5940,We Came As Romans,2015-07-24,Memories,0kymK2m3uxLxWyqZ0z4IAE,41
5941,The Lacs,2015-05-26,Them Country Boys,0oZllIdztimnXGaxMpPmvi,42
5942,Kings of Nature,2015-01-09,Das Meeresrauschen und die frische Meeresluft genießen,1DPc36Ggkar2hy9E1QniOG,45
5943,Sylvan Esso,2015-09-15,"Jaime's Song (Music from Radiolab's ""Elements"")",1hlud88U0Tvl4szVVecKC0,43
5944,Bridge to Grace,2015-08-28,Everything,1vKAUJgeXDpaetO2Nbu7vm,51
5945,Josh Garrels,2015-04-07,Benediction,2332ZgdidtDsMX9XzOp0bg,43
5946,Willie Nelson,2015-10-16,I Gotta Get Drunk,3H8dbS5w4jOBsep3mytF8w,44
5947,BRADIO,2015-06-03,オトナHIT PARADE,4ygbV3NkMBpzXmmwM4zrli,49
5948,Amy Winehouse,2015-10-30,Valerie - BBC Radio 1 Live Lounge,5it9RIRXDwiLpJKdce6Z7e,49
5949,Saad Lamjarred,2015-05-02,Lamaallem,6Tr7kvkbSd4ZKNTn6oynr7,56
5950,Flo Rida,2015-04-07,Once in a Lifetime,0gC7GdWEUHmo9ZZ35aUKQg,48
5951,Alan Walker,2015-12-04,Faded (Restrung),34F4GJFUzPvPJmGrTpyqlZ,53
5952,Our Last Night,2015-01-20,Blank Space - Rock,4qxnqB38Ilk0atKmbQ8UB4,48
5953,for KING & COUNTRY,2015-10-22,No Turning Back,6637y1Hemjcr5v9xdblNIw,44
5954,Parker McCollum,2015-02-24,The Tune,6WxmJUlnXkaRZXrAtYcHda,41
5955,Alek Olsen,2015-02-10,drift/(:(,75GwJi8ruSsNTBLoGBMFBm,46
5956,El Coyote Y Su Banda Tierra Santa,2015-04-05,El Federal De Caminos,7l6CFHlttQa9RzrLvJqqnB,41
5957,Traviezoz de la Zierra,2015-03-10,Veredicto Final,1m29Bm6Xdrrk5eQwj8ccLQ,48
5958,Girls' Generation,2015-04-10,Catch Me If You Can - Korean Version,5mejZAeca4Ry7Sptw7LnvS,53
5959,The Treblemakers,2015-02-10,Let It Whip,6NgdO4ocyYA01nRZhICDRS,42
5960,Video Game Players,2015-04-17,"Lost Woods (From ""The Legend of Zelda: Ocarina of Time"")",0ldPfYO58u8zo9Mmj03z8n,46
5961,$uicideBoy$,2015-04-02,St. Bernard,0n7GY94XFoCQacXC4xtmqt,44
5962,Maroon 5,2015-05-15,Feelings,22TcZGXKvZ8XnhnnaRcaiB,44
5963,Machine Gun Kelly,2015-10-16,Round Here,29vxkoDeEXaW7cFcNn0Ikh,45
5964,Kodak Black,2015-12-26,In Too Deep,4x9O4QdwovsZkRGZo3ahI9,42
5965,Tez Cadey,2015-11-13,Oregon,6K1u2WIDauZTHfJEYlPoFQ,41
5966,Karmina,2015-04-23,All the King's Horses,6VZ7N7Q2C5YEwLh4EhIWf8,48
5967,Alison Wonderland,2015-10-30,U Don't Know - Slander Remix,0bp9B38gfKhOxUx1CUu4Ph,43
5968,Kacy Hill,2015-10-09,Arm's Length,7jdBp6gDHrCK0YVKuqrU8d,46
5969,Lady Leshurr,2015-07-31,Queen's Speech 4,2l4UVfs8CyBJWLqUmjekDw,52
5970,Trinix,2015-06-01,Alone,33nCaKIIwrektcygVDQ5j8,42
5971,Glee Cast,2015-04-15,I Lived (Glee Cast Version),44Y7sLVnDebyXtdkbY9zMx,45
5972,Jorge Santacruz Y Su Grupo Quinto Elemento Feat. Gerardo Ortiz,2015-07-17,El Cartel de la Rana,67YpTbF3dSYBKx7MZFCDto,47
5973,EL VY,2015-10-30,"Return to the Moon (Political Song for Didi Bloome to Sing, with Crescendo)",1pKeRK6rB2lsIzCySm4NUg,47
5974,Three Days Grace,2015-03-27,One Too Many,2WYmSryxSqsGVe30KMAQA1,48
5975,Natural White Noise Relaxation,2015-02-19,Mesmerizing Brown Noise: Coastal Beach Waves for Infant Children Sleeping,6gB7gATpbptKOhs3Lpz3Xd,48
5976,White Noise Baby Sleep,2015-03-27,Constant Broad Spectrum Noise Loop to Drown Out Sounds & Loud City Noises,7dwSZfYZgdwiYO3s4VBU61,50
5977,LIZ,2015-07-17,When I Rule the World,7nu0Lc0jJltztDxsGeoPiG,46
5978,The Star-Lord’s,2015-12-10,Come and Get Your Love,2QDiQ50Xv9ICj8lINq1YDK,55
5979,Tove Styrke,2015-06-05,Number One,5WsjSKEBcZGVjpn3liGgzu,48
5980,Omer Adam,2015-08-01,מהפכה של שמחה,5mMdKZxHPry3B9toAf8Zcd,48
5981,Sia,2015-05-01,Straight for the Knife,0cUYHAciIIom2n04j9p5qj,46
5982,Cold Kingdom,2015-02-20,Let It Burn,74XK6loeWil2omwM9VMZdi,50
5983,Juan Gabriel,2015-02-03,La Diferencia,7qCBdX4MbIaNlpqcKL2WSe,52
5984,Parker McCollum,2015-02-24,Prohibition Rose,2QIXHHn8XVw8BQYP5XO7ua,41
5985,The Local Train,2015-09-25,Dil Mere,6ZmtxXUXRVjxOhugKkmerC,56
5986,Sister Sparrow,2015-05-18,Mama Knows,7kaCWJKoIz2GUB6Rslbl0p,43
5987,John Williams,2015-12-18,The Jedi Steps and Finale,3fdY6ZVYtiHcrArNdvK3Ux,46
5988,Madeon,2015-03-27,Only Way Out (feat. Vancouver Sleep Clinic),4jryPeoj0IzKENkhcX0Lpm,45
5989,Hippie Sabotage,2015-04-27,Fast Car,6fn7SOgatNoHmnFDRmoq2l,43
5990,NONONO,2015-07-24,Pumpin Blood - The Jane Doze Remix,0RC4QgdYTeCCa02PbXjd8r,47
5991,Jelly Roll,2015-12-04,Rain,25m4JbhVpmSnWMJPQIBC4j,42
5992,Bodega Bamz,2015-04-14,Bring Em Out,4Se42dAMuDbo4kA5cI5LIg,44
5993,Brantley Gilbert,2015-01-01,My Faith In You,723w1AOP7CbSbXITdEkf7U,41
5994,Adam Lambert,2015-06-11,Another Lonely Night,7kOJsVkJXvLQPQ9osGWeKd,50
5995,Brantley Gilbert,2015-01-01,17 Again,7qgsIONiXn49hfU4OfgBSJ,41
5996,Young M.A,2015-11-04,Get This Money,08r2mjlfwa0tjB6ReaDk9Z,43
5997,Stick Figure,2015-11-13,One of Those Days,0HwupQCmQiPXeaf8PYTQzs,44
5998,Mick Gordon,2015-08-04,I'm Back (to Rise!),2kt6MS8Vjiv0OkKQ6vx70I,47
5999,Nick Jonas,2015-11-20,Numb,30KHnbcEGIHAuXlatjOO7R,43
6000,Cody Jinks,2015-01-12,Me or You,4HeNc2gHXkMe8cF3ZuxCJh,42
6001,The Plot In You,2015-10-16,My Old Ways,7ePnBfXkvlEtHWzSgDKJOO,44
6002,LA Nightcore,2015-11-19,Love Me Like You Do (Nightcore Remix),2lVfgZBacDT3New8C9FSqZ,49
6003,Demi Lovato,2015-01-01,Stone Cold,3by8IfnW9dZ2t4pZw1WVxz,46
6004,Freddie Gibbs,2015-11-20,Careless,3z7O4xSTDTZNI5HvcuzLPs,46
6005,Iya Terra,2015-04-14,Full Circle,63tHtCrvRZ2qRHXAricWbq,42
6006,The Plot In You,2015-10-16,Better Vibes,0EXX5F4Rgs2Y0wAjwAb8ZN,44
6007,RAC,2015-06-09,Back of the Car,15X35tF6ZanQFygFEz87ky,48
6008,Twiztid,2015-01-27,In Hell,3dRSkaZjVCeZdh3Bw9oLJ1,42
6009,Shamir,2015-05-19,On The Regular,664iXTTFr0b4jas9vPK6Ok,41
6010,Colt Ford,2015-10-23,Huntin' The World,6PfQ5Is4N90jmWUgTb2gbO,42
6011,Kelsea Ballerini,2015-05-18,Underage,0sXGRS3UoqOgVGgmNKp8LA,42
6012,Jack Ü,2015-02-24,Holla Out (feat. Snails & Taranchyla),3LDKrOek8eqZA52IeauhrW,50
6013,Pond,2015-01-23,Holding Out For You,3QaULt6mFjXbmU1O8chake,47
6014,Los Huracanes del Norte,2015-04-10,Vole Muy Alto,3ksT9fAZJY2BX5qGG8Kvm4,46
6015,Kidz Bop Kids,2015-03-24,Thinking Out Loud,3pyX59mCEYe6ju9zLp5GL6,41
6016,Ledward Kaapana,2015-05-22,Slack Key Lullabye,6BmBm3K2FU9Gn0bfXEYc1R,44
6017,Calum Graham,2015-01-23,Tabula Rasa,6rbpQhCpV8dAUlBG6LjObv,49
6018,Young M.A,2015-11-04,Karma Krys,0P7eod3BXbvrLxFiOOfR4c,43
6019,Rascal Flatts,2015-10-30,"Let It Go - From ""Frozen""",1clvTB87GDFoeImLrE0HuH,44
6020,Beartooth,2015-12-25,Relapsing,3h0swtKriWdfb3D6fOv4bX,44
6021,Nick Wilson,2015-01-19,Closer,5HfhfZxDRtrQkM5u0275Tw,45
6022,Chris Brown,2015-12-18,Proof,5IvVo5k9MruAtjyK5Y2c9I,46
6023,Mikolai Stroinski,2015-08-26,The Tree When We Sat Once,6B7wSqeVtMrtXbQBgzzVqa,50
6024,Silverchair,2015-03-27,Pure Massacre - Remastered,7qCIP5KHYy9HuXbEEWzmC7,50
6025,Mitchy Slick,2015-06-11,Imperial,1571DuOMAnTa5tpYVpnLBx,41
6026,Pop Evil,2015-08-21,Til Kingdom Come,164EnZMFkzwI02U78jSzvW,49
6027,Sam Hunt,2015-10-23,Leave The Night On - Acoustic Mixtape,2RFxPpxCzJPwxX93CL1Ibl,43
6028,Los Alegres Del Barranco,2015-04-07,El Buen Guerrillero el Cholo,3FJSl8Op1GHpRYtRDYQwmO,43
6029,The Buttertones,2015-08-02,Bad Girl,4KENdjyDbTE5MyZf9EyQTq,43
6030,Long Beach Playaz,2015-10-19,Once You Get to Know Me,681bVjoMVTlDfGEKZVoZiE,41
6031,Maddie & Tae,2015-06-02,Smoke,6scisnIWZ46lussi70j89Q,41
6032,Nujabes,2015-12-09,Luv (sic) pt4 (feat. Shing02),72LSGNDLY4sdvyrGIKtd2Q,47
6033,Banda El Recodo,2015-06-16,Las Fresas - Version Urban,0pLgofN4HFLBQeDaIPO79W,51
6034,Armors,2015-12-04,Catastrophic,0xtWbdkzNTcC6jjVcQFwhA,46
6035,Brantley Gilbert,2015-01-01,Let It Ride,1ap5ClEPXvy36XRBrtDj9v,41
6036,Ludovico Einaudi,2015-10-16,Petricor,33M9AgCbkCRyC97NjJgITh,44
6037,Puscifer,2015-10-30,The Arsonist,6a5IF0ku62UdRTIxcNY2gW,45
6038,5Quad,2015-12-05,Wifi Wifey,6mxUVCeznqo70CBM4Swf78,44
6039,Alfredo Olivas,2015-01-20,Laberinto,6vulN2AcVwGWeErUpeV90D,50
6040,Gorgon City,2015-08-14,Saving My Life,7aVG4mx83UDaczEmz1N1g3,54
6041,FLOW,2015,Re:member,0dnizL7CWN1ncKQRYX5FKF,51
6042,Rend Collective,2015-08-21,Joy Of The Lord,0zZOHnBVMmuJxCETvXUYlj,46
6043,Hawk Nelson,2015-03-17,Sold Out,2ax8uksl452GB4O8HsUmWi,42
6044,Raury,2015-10-16,Devil's Whisper,2uK0gfnFYHKpb73WkQml8h,47
6045,Studying Music,2015-06-05,Soothing Brown Waves with Beach Waves - Loopable with No Fade,3KPMB4dWSa4hWu9FwjPW9g,47
6046,Sleep Baby Sleep,2015-01-06,Clothes Dryer and Soothing Brown Noise,3Y12BrdHQ0oAkPzpsRcbPW,50
6047,Matisse,2015-06-09,La Misma Luna,63MtlAi7Vfr1KAB4ETuzvw,61
6048,Calibre 50,2015-01-27,Se Quedaron A Tres Pasos,6Sl3FgsyTPjllnXhfLbG67,47
6049,Grimes,2015-11-06,SCREAM,6cgvDYk7YGQTVfd5jsw0Qw,46
6050,Periphery,2015-01-27,Alpha,6rNnAwFIlAYaxqz4iKLabS,42
6051,Juan Gabriel,2015-02-03,Si Quieres,6ulYfK3wK79DA6pn2wqXfc,54
6052,Javier Rosas Y Su Artillería Pesada,2015-03-03,"Un Placer, Fui El Chamaco",1TVHo0eaBUMGJZbtQBW4or,50
6053,Witt Lowry,2015-09-25,Tried to Be Nice,2tWuxvvRcWktviEt3IQOVv,45
6054,Adriel Favela,2015-10-02,No Más Pa' Que Te Fijes,3Itzlc7LMIyN1eB9Qk6dB1,48
6055,Los Plebes del Rancho de Ariel Camacho,2015-12-18,Kikil Caro,4oPAGo9fk32qbhAP3qwNTk,45
6056,Conrad Sewell,2015-03-10,Start Again,5Km6e8PWkwEPVKlifElIDB,55
6057,Fetty Wap,2015-09-25,I Wonder,0LiteLBEA32FDQ86YZDUgA,43
6058,Big Gigantic,2015-02-03,Get On Up,0W12ePntnQj0KbroHIiFM9,43
6059,Khia,2015-04-28,"My Neck, My Back (Lick It) - Street/Club Version",1tc6RFcNQk2mQ0c0ZdiEBW,49
6060,Moon Taxi,2015-10-02,Rooftops,3HGY45Nv9h1fz3302hW0Mx,42
6061,Kelsea Ballerini,2015-05-18,Square Pegs,5D6Cw1dGkZcTB8hQgyZdvR,42
6062,Of Monsters and Men,2015-06-09,Human,6BFxwgQOv5RZvQngoaQ1ur,48
6063,Willie Nelson,2015-05-29,Missing Ol' Johnny Cash,6UWrqe1XwR7hioY4zykXbH,44
6064,Parker McCollum,2015-02-24,Lucy,1E1Cfo6jf26ECig0UZ8Xy1,41
6065,KAYTRANADA,2015-04-17,Hilarity Duff,1mjYcSJWnaysFztuekQEh0,47
6066,Maddie & Tae,2015-06-02,Your Side Of Town,1vQUpeBVVftUCyTJgL3UZV,41
6067,Lifehouse,2015-05-26,Firing Squad,2l20UdNQnErIHAofdagVh4,50
6068,Halloween Kids,2015-10-12,Ghostbusters,4AVhPoiqccxXcpRpjSloDt,45
6069,NateWantsToBattle,2015-12-01,Reluctant Heroes,4cKPzfOUIZWXhu3GDnESjL,45
6070,The Arcs,2015-08-28,Pistol Made of Bones,5k5z54qOiDgsx0As3xY74s,45
6071,Don Omar,2015-06-16,Te Recordaré Bailando,12ajClWUHnrqZOeefJxVsU,54
6072,Bear McCreary,2015-02-10,Castle Leoch,3WvZJVAqJ0aWdEfFHquH1c,49
6073,Deuter,2015-09-04,Schein und Widerschein,4DoKAIMueuGKo3msJX4jcp,50
6074,Vanilla,2015-09-20,Summer,5DnVR3FYEj7wcpPCWrFfYo,48
6075,Maluma,2015-10-30,¿Dónde Estás?,0s3JGOUVkEBDSD4oBGUHSv,52
6076,Machine Gun Kelly,2015-10-16,Therapy,0u4zaXqDSnfkzWRDdSJfaj,45
6077,Josh Abbott Band,2015-11-06,I've Been Known,2hCTdcslMHr5MCVRNLHGBK,41
6078,Sara Bareilles,2015-11-06,What's Inside,2t0P8YsXXHVLs7e95rwZbt,44
6079,The Living Tombstone,2015-09-11,Squid Melody (Red Version),5KcIfku4iaTaPxBXPfgsi8,45
6080,Chastity Belt,2015-03-23,Cool Slut,01xii9km4yIWSzpap2lQUY,43
6081,The Hunts,2015-06-09,Valentina,0TD0ydYJuFPEaqshquDEpw,45
6082,Skrux,2015-03-11,Escapade,0rVjpoL6HBCpV456V2qoEC,45
6083,Big Sean,2015-02-24,Stay Down,2g2cBOrUa5n9ee1RtOISVT,43
6084,Camellia,2015-12-31,crystallized,6HBznW6Doe0w8WBazMavO5,46
6085,Conjunto Primavera,2015-02-03,La Cumbia Francesa,7lyi65C7v2LMw3rkP7P4FD,46
6086,IshDARR,2015-03-04,Too Bad,7otw2itnM9V35e47VOts0u,43
6087,HYUKOH,2015-05-28,Gondry 공드리,2nomeYnJX4FUzZUIXJvOKe,50
6088,Lil Dicky,2015-07-31,Meet the Burds (Interlude),49pteMi1tXYkOLFFepJGpM,44
6089,Boyce Avenue,2015-04-28,Blackbird,5IDjWYRJ9VK9gNl1gQ7oQu,52
6090,Lydia,2015-09-18,Georgia,5kNHtMn6zP6embphzImOtl,43
6091,Maroon 5,2015-05-15,Unkiss Me,1P495QP4sdUyeNwhXEZoSX,43
6092,Yelawolf,2015-04-21,Love Story,1TAGVc7fiHZO8SUdKCG2qF,46
6093,Jonwayne,2015-04-28,Green Light,2IXMJZqrbu7uSyAmE2Hxv2,47
6094,Psymbionic,2015-06-30,One Thing (feat. Cristina Soto) - Bassnectar Remix,3TcJI6z7xUoopVUg4kQLVt,42
6095,Zolita,2015-10-13,Holy,3gNyOIjOkBQAtq2pSHvzRW,48
6096,Carla Morrison,2015-11-06,No Vuelvo Jamás,4MBkvkgoTkyQPJwYktFB8q,56
6097,Mark B.,2015-05-29,Pal de Velitas,6IJyLHfGGkb7oQy3DlLAs5,50
6098,Andy Grammer,2015-11-20,"Honey, I'm Good. (Duet w/ Eli Young Band)",7MO1aSfRiohpXtMVxOs7kl,42
6099,filous,2015-05-26,How Hard I Try,7uzudGwu8EG5deuFD7EEJm,53
6100,Christopher Titus,2015-06-04,The Terrorist Demo,4Gudpd4kpAy4ztQjkgwNnm,42
6101,Tito Y Su Torbellino,2015-03-20,Mi Clave Es El 01 feat. Larry Hernandez,4VtMBzgKTletHDG3pDT6p5,46
6102,ISO,2015-07-27,Twisted Thoughts,4ZTstztLj6AexfoQs9yltX,45
6103,Natural White Noise Relaxation,2015-02-19,Relaxing Organic White Noise: Ruby Beach Relaxation to Sleep Better At Night,4mjfrnYkq5vvX76d1Xi7K2,49
6104,Capstan,2015-03-02,Can't.Lie.Around.Remembering.Everything,1mNVKEY1gDYRX6f20jZZjs,43
6105,Nathan Felix,2015-12-11,Why Did You Leave Me,1rxd8mAYtFvbVfqjog3YS3,41
6106,Nadama,2015-11-12,Dance of the Waves,5HeLtRff9bqCpGksPCCFzK,49
6107,Jah Cure,2015-07-10,All Of Me,6cZRY3VaE6FeiMPHpaTvq0,53
6108,Dream Riders,2015,Black Cat,7cJNSD2MuQ9nYtCBDnsQgk,41
6109,Alfredo Olivas,2015-01-20,El Amigo Moisés,0IEv7WyPudIeI9YDaVzNcQ,50
6110,Beach Weather,2015-08-28,Swoon,1280ebYtTct0ytDEZdrcvQ,44
6111,Moontricks,2015-10-23,Home,2eII7kQp92E20ijKxRVcDK,45
6112,Nipsey Hussle,2015-01-01,Only a Case (feat. G.I. Joe & Conrad),3E8BvlxA408lNLLNNXlf3n,42
6113,Sam Hunt,2015-10-23,Raised On It - Acoustic Mixtape,4m3AsXEUqsSwGilcdn0RbT,43
6114,Petit Biscuit,2015,Midnight Sky,6h6jpIeK8bZvVwKT4edHYi,49
6115,Jesús Adrián Romero,2015-01-16,Quizá,6ti8m0ykjeJS5boadCPy9g,51
6116,Duelo,2015-01-20,Sólo Contigo,18I4YARWE1ZDNEagdhV7oN,50
6117,OMI,2015-08-28,Hula Hoop,1g9V4qY5UaWJJRRYL9WYmG,41
6118,No Vacation,2015-07-15,Sad Valentine,1rEsbyBuQ0MqKF3dG7B0bf,44
6119,Maroon 5,2015-05-15,Coming Back For You,4J1moeUmaCFMfHNyCeUpkN,51
6120,Philip George,2015-08-21,Alone No More,4nzUclEJiSUwQQcCCEbNAA,61
6121,Tribe Society,2015-03-10,Bullet With Butterfly Wings,4sKHo3cKOI6hV9dkRi3YBv,47
6122,B.Miles,2015-08-24,Salt,78syjBKqyrvojI3R4mQuOf,56
6123,Bebe Rexha,2015-05-12,I Don't Wanna Grow Up,7hqeN3XfHv8RMXiVgkjxzj,48
6124,Polyphia,2015-04-21,Aviator (feat. Jason Richardson),1ttPEQdwIxaKSuJQ52OUjC,45
6125,Modest Mouse,2015-03-13,Coyotes,0Cxg39M3SbTeHKtCTWCMTg,43
6126,Alison Wonderland,2015-10-30,U Don't Know - Vincent Remix,28QlLenBGFRjxMmKONi9x2,42
6127,Halloween All-Stars,2015-10-19,Monster Mash,2Otxk8Rh49vMuhMEVW93Tz,42
6128,WDNG Crshrs,2015-02-14,Combination,33gLJdN5yD4U5SgunuQOzT,49
6129,KB,2015-04-21,Ima Just Do It,48tUOqnCcUdMqFiQgAH27R,42
6130,Cal Scruby,2015-09-04,Ain't Shit Changed (feat. Chris Brown),49LcgcFofIVoKU7FEO8meP,45
6131,Rucka Rucka Ali,2015-01-13,I'm Osama,4CG1cTxooFGY1uOO1X2TnN,49
6132,Pond,2015-01-23,Man It Feels Like Space Again,4LqQinWUzMl3QmRlO3Wgbh,48
6133,Blended Babies,2015-09-25,Cheap Whiskey 70's Riesling (feat. Anderson .Paak),5QzbOQWaED6Ot3YCrDu6pH,45
6134,Ben Rector,2015-08-28,Paris,5UW6sFi51WOabTXuogTEpA,42
