,artist_name,release_date,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
8040,Run The Jewels,2014-01-13,Run the Jewels,2eha6iitIJ7EaVdvusgtQi,42,0.0182,0.649,210627,0.548,0.0,1,0.165,-6.879,1,0.184,76.008,4,0.075
8041,Laszlo,2014-11-10,Supernova,4zIAj6F6UhV88Yat35oFNA,42,0.00394,0.704,326844,0.915,0.473,5,0.388,-3.777,1,0.06,127.974,4,0.507
8042,Michael Jackson,2014-03-03,Billie Jean,5FEni1BSfVy7VC2HjVbqlE,35,0.0175,0.929,297560,0.449,0.0961,6,0.0636,-10.071,0,0.07,117.118,4,0.778
8043,John Butler Trio,2014-06-17,Spring To Come - Acoustic,5IHpSu8erGKfpWTjNDoW4f,36,0.578,0.667,281532,0.511,0.0272,7,0.133,-11.519,1,0.0334,107.919,4,0.158
8044,Rob Sonic,2014-08-26,Killjoy (feat. Aesop Rock),5NDZRBzyLPxcK4MY9jimAc,38,0.0478,0.736,167507,0.755,0.00105,9,0.126,-7.489,1,0.238,130.528,4,0.516
8045,Snoh Aalegra,2014-11-17,Bad Things,5QnJBEyTIIwlBrRuFPsVEq,40,0.338,0.65,241639,0.763,3.13e-05,5,0.105,-5.571,1,0.337,160.984,4,0.492
8046,Alabama,2014-09-30,Because He Lives,5eyPQG5DiWrg3VB63KbOWH,37,0.169,0.538,336147,0.434,1.07e-05,6,0.112,-7.824,1,0.0235,87.906,4,0.203
8047,Rise Against,2014-01-01,A Beautiful Indifference,613d5vzWkgFynGkBYhjG9a,43,5.98e-05,0.271,204853,0.976,1.96e-05,5,0.132,-3.238,0,0.0775,108.753,4,0.509
8048,Ziggy Alberts,2014-12-11,Follow the Ocean,6lNu21L1bG2v3USTFCcEGW,53,0.869,0.596,302429,0.394,3.96e-05,6,0.333,-8.764,1,0.0412,124.815,4,0.317
8049,Destiny's Child,2014-06-10,Say My Name,7GzwOc2K3KdKWXReWv50Dz,35,0.274,0.522,271333,0.676,0.0,5,0.134,-3.571,0,0.16,67.427,4,0.746
8050,Jaden,2014,Zoned,16vYgHM3Za6kOA2xab4uZt,41,0.0855,0.496,219690,0.623,4.33e-05,1,0.635,-8.488,1,0.146,88.16,4,0.554
8051,Breathe Carolina,2014-01-01,Shots Fired,1sbF0MByBydBugvIB3mc38,38,0.00603,0.505,259000,0.806,0.0,8,0.165,-5.572,0,0.052,145.008,4,0.259
8052,deadmau5,2014-09-06,Thought It Inside Out,21fQcgKqU6hdPJKlZVvGPF,41,0.000272,0.962,460787,0.445,0.381,10,0.0374,-4.664,0,0.415,128.025,4,0.348
8053,Passenger,2014-06-10,Scare Away The Dark,3XwyyIA0B4LQRluzC5CEQ8,37,0.047,0.421,275267,0.546,3.57e-06,7,0.139,-6.898,1,0.0326,69.603,4,0.363
8054,RAC,2014-01-01,Hard To Hold,4jg7cRXfEw0MxMjuxw4xAJ,38,0.356,0.814,211533,0.54,1.34e-06,9,0.048,-6.28,1,0.0466,109.977,4,0.76
8055,Letters from the Fire,2014-08-19,Eleanor Rigby,5Mu0EixZymGG5AEEqJFzju,40,4.06e-05,0.471,170700,0.901,0.0,0,0.121,-5.276,1,0.0664,133.027,4,0.452
8056,Uyama Hiroto,2014,Soul Of Freedom feat. Cise Starr,5r7sp2RiflxDZeEZtvwYl1,42,0.608,0.641,302333,0.873,0.696,8,0.144,-5.527,0,0.076,93.98,4,0.691
8057,Corey Kent White,2014-09-14,She Ain't Perfect,6Qop6mu1D6sET7ssQfOrJR,37,0.21,0.517,193913,0.494,0.0,6,0.123,-7.466,1,0.0292,143.992,4,0.446
8058,Mick Jenkins,2014-08-12,Drink More,6z8gWUP1tr9dAuDzhZT1WZ,39,0.398,0.765,192273,0.689,0.0,5,0.292,-7.602,0,0.284,124.024,4,0.685
8059,Parquet Courts,2014-12-02,Pretty Machines,73uPJKFwxD2CAuC6fUazmP,36,0.469,0.62,281333,0.849,0.819,8,0.172,-6.246,1,0.031,124.474,4,0.961
